id,postcode,"woonplaats","alternatieve_schrijfwijzen","gemeente","provincie","netnummer",latitude,longitude,"soort"
917,2800,"Gouda","","Gouda","Zuid-Holland","0182",52.012556,4.708884,"Adres + Postbus"
918,2801,"Gouda","","Gouda","Zuid-Holland","0182",52.015206,4.7050701,"Adres"
919,2802,"Gouda","","Gouda","Zuid-Holland","0182",52.0046635,4.7032818,"Adres"
920,2803,"Gouda","","Gouda","Zuid-Holland","0182",52.0262685,4.6938602,"Adres"
921,2804,"Gouda","","Gouda","Zuid-Holland","0182",52.0310227,4.7077547,"Adres"
922,2805,"Gouda","","Gouda","Zuid-Holland","0182",52.0196976,4.7254646,"Adres"
923,2806,"Gouda","","Gouda","Zuid-Holland","0182",52.0131733,4.722717,"Adres"
924,2807,"Gouda","","Gouda","Zuid-Holland","0182",52.0096238,4.745017,"Adres"
925,2808,"Gouda","","Gouda","Zuid-Holland","0182",52.0026314,4.7209221,"Adres"
926,2809,"Gouda","","Gouda","Zuid-Holland","0182",52.0056974,4.677305,"Adres"
927,2810,"Reeuwijk","REEUWYK","Reeuwijk","Zuid-Holland","0182",52.0428988,4.7211643,"Postbus"
928,2811,"Reeuwijk","REEUWYK","Reeuwijk","Zuid-Holland","0182",52.0459962,4.7235288,"Adres"
929,2820,"Stolwijk","STOLWYK","Vlist","Zuid-Holland","0182",51.8759325,4.5377609,"Postbus"
930,2821,"Stolwijk","STOLWYK","Vlist","Zuid-Holland","0182",51.9736881,4.7721019,"Adres"
931,2825,"Berkenwoude","","Bergambacht","Zuid-Holland","0182",51.945159,4.7068241,"Adres"
932,2830,"Gouderak","","Ouderkerk","Zuid-Holland","0182",51.985302,4.6767453,"Postbus"
933,2831,"Gouderak","","Ouderkerk","Zuid-Holland","0182",51.9840209,4.6772369,"Adres"
934,2840,"Moordrecht","","Zuidplas","Zuid-Holland","0182",52.016185,4.6603333,"Postbus"
935,2841,"Moordrecht","","Zuidplas","Zuid-Holland","0182",51.9873863,4.6689582,"Adres"
936,2850,"Haastrecht","","Vlist","Zuid-Holland","0182",51.8802621,4.5363699,"Postbus"
937,2851,"Haastrecht","","Vlist","Zuid-Holland","0182",51.998047,4.7773595,"Adres"
938,2855,"Vlist","","Vlist","Zuid-Holland","0182",51.9809619,4.8171551,"Adres"
939,2860,"Bergambacht","","Bergambacht","Zuid-Holland","0182",51.9318964,4.7827097,"Postbus"
940,2861,"Bergambacht","","Bergambacht","Zuid-Holland","0182",51.9343982,4.7856832,"Adres"
941,2865,"Ammerstol","","Bergambacht","Zuid-Holland","0182",51.9273544,4.8077745,"Adres"
942,2870,"Schoonhoven","","Schoonhoven","Zuid-Holland","0182",51.9454225,4.8519993,"Postbus"
943,2871,"Schoonhoven","","Schoonhoven","Zuid-Holland","0182",51.9525204,4.8432204,"Adres"
944,2900,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9224986,4.5629844,"Postbus"
945,2901,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9146801,4.5643509,"Adres"
946,2902,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9247094,4.579013,"Adres"
947,2903,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9294718,4.5928166,"Adres"
948,2904,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9342328,4.6066279,"Adres"
949,2905,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9411323,4.5996313,"Adres"
950,2906,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9357444,4.5678162,"Adres"
951,2907,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9457763,4.5824901,"Adres"
952,2908,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.957818,4.5795932,"Adres"
953,2909,"Capelle aan den IJssel","CAPELLE AD YSSEL;Capelle a/d Ijssel","Capelle aan den IJssel","Zuid-Holland","010",51.9154297,4.5449679,"Adres"
954,2910,"Nieuwerkerk aan den IJssel","NIEUWERKERK YSSEL","Zuidplas","Zuid-Holland","0180",51.9678752,4.6170521,"Postbus"
955,2911,"Nieuwerkerk aan den IJssel","NIEUWERKERK YSSEL","Zuidplas","Zuid-Holland","0180",51.9575549,4.6202789,"Adres"
956,2912,"Nieuwerkerk aan den IJssel","NIEUWERKERK YSSEL","Zuidplas","Zuid-Holland","0180",51.9660917,4.6054003,"Adres"
957,2913,"Nieuwerkerk aan den IJssel","NIEUWERKERK YSSEL","Zuidplas","Zuid-Holland","0180",51.9819,4.6080252,"Adres"
958,2914,"Nieuwerkerk aan den IJssel","NIEUWERKERK YSSEL","Zuidplas","Zuid-Holland","0180",51.9761227,4.6201103,"Adres"
959,2920,"Krimpen aan den IJssel","KRIMPEN AD YSSEL;Krimpen a/d IJssel","Krimpen aan den IJssel","Zuid-Holland","0180",51.924447,4.6044957,"Postbus"
960,2921,"Krimpen aan den IJssel","KRIMPEN AD YSSEL;Krimpen a/d IJssel","Krimpen aan den IJssel","Zuid-Holland","0180",51.9089135,4.5764079,"Adres"
961,2922,"Krimpen aan den IJssel","KRIMPEN AD YSSEL;Krimpen a/d IJssel","Krimpen aan den IJssel","Zuid-Holland","0180",51.9189403,4.5910743,"Adres"
962,2923,"Krimpen aan den IJssel","KRIMPEN AD YSSEL;Krimpen a/d IJssel","Krimpen aan den IJssel","Zuid-Holland","0180",51.9144235,4.6049682,"Adres"
963,2924,"Krimpen aan den IJssel","KRIMPEN AD YSSEL;Krimpen a/d IJssel","Krimpen aan den IJssel","Zuid-Holland","0180",51.924574,4.616419,"Adres"
964,2925,"Krimpen aan den IJssel","KRIMPEN AD YSSEL;Krimpen a/d IJssel","Krimpen aan den IJssel","Zuid-Holland","0180",51.9176753,4.6234097,"Adres"
965,2926,"Krimpen aan den IJssel","KRIMPEN AD YSSEL;Krimpen a/d IJssel","Krimpen aan den IJssel","Zuid-Holland","0180",51.9090324,4.6073274,"Adres"
966,2930,"Krimpen aan de Lek","","Nederlek","Zuid-Holland","0180",51.9118641,4.6425962,"Postbus"
967,2931,"Krimpen aan de Lek","","Nederlek","Zuid-Holland","0180",51.8967207,4.6249309,"Adres"
968,2935,"Ouderkerk aan den IJssel","OUDERKERK AD YSSEL","Ouderkerk","Zuid-Holland","0180",51.9324481,4.6371786,"Adres + Postbus"
969,2940,"Lekkerkerk","","Nederlek","Zuid-Holland","0180",51.9227856,4.6854968,"Postbus"
970,2941,"Lekkerkerk","","Nederlek","Zuid-Holland","0180",51.9021429,4.6904306,"Adres"
971,2950,"Alblasserdam","","Alblasserdam","Zuid-Holland","078",51.8505717,4.6795684,"Postbus"
972,2951,"Alblasserdam","","Alblasserdam","Zuid-Holland","078",51.864516,4.6616995,"Adres"
973,2952,"Alblasserdam","","Alblasserdam","Zuid-Holland","078",51.8522331,4.6710164,"Adres"
974,2953,"Alblasserdam","","Alblasserdam","Zuid-Holland","078",51.8690364,4.6478238,"Adres"
975,2954,"Alblasserdam","","Alblasserdam","Zuid-Holland","078",51.8727595,4.6874869,"Adres"
976,2957,"Nieuw-Lekkerland","NIEUW LEKKERLAND","Nieuw-Lekkerland","Zuid-Holland","0184",51.8872759,4.6858964,"Adres + Postbus"
977,2959,"Streefkerk","","Liesveld","Zuid-Holland","0184",51.8998914,4.74488,"Adres"
978,2960,"Kinderdijk","","Nieuw-Lekkerland","Zuid-Holland","078",51.8177474,3.9801001,"Postbus"
979,2961,"Kinderdijk","","Nieuw-Lekkerland","Zuid-Holland","078",51.8837436,4.6330916,"Adres"
980,2964,"Groot-Ammers","GROOT AMMERS","Liesveld","Zuid-Holland","0184",51.9246393,4.8253021,"Adres + Postbus"
981,2965,"Nieuwpoort","","Liesveld","Zuid-Holland","0184",51.9347419,4.8692024,"Adres"
982,2967,"Langerak","","Liesveld","Zuid-Holland","0184",51.9323151,4.8776587,"Adres"
983,2968,"Waal","","Liesveld","Zuid-Holland","0184",51.9381851,4.9009372,"Adres"
984,2969,"Oud-Alblas","OUD ALBLAS","Graafstroom","Zuid-Holland","0184",51.8569169,4.7034111,"Adres"
985,2970,"Bleskensgraaf","BLESKENSGRAAF CA","Graafstroom","Zuid-Holland","0184",51.8708591,4.7805545,"Postbus"
986,2971,"Bleskensgraaf","BLESKENSGRAAF CA","Graafstroom","Zuid-Holland","0184",51.8724414,4.7842567,"Adres"
987,2973,"Molenaarsgraaf","","Graafstroom","Zuid-Holland","0184",51.8776962,4.8287892,"Adres"
988,2974,"Brandwijk","BRANDWYK","Graafstroom","Zuid-Holland","0184",51.8895768,4.813418,"Adres"
989,2975,"Ottoland","","Graafstroom","Zuid-Holland","0184",51.8908145,4.8615678,"Adres"
990,2977,"Goudriaan","","Graafstroom","Zuid-Holland","0183",51.9025271,4.9006544,"Adres + Postbus"
991,2980,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8718157,4.5996739,"Postbus"
992,2981,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.867182,4.5938908,"Adres"
993,2982,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8765788,4.5905719,"Adres"
994,2983,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8865991,4.6052313,"Adres"
995,2984,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8728112,4.6191944,"Adres"
996,2985,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8615428,4.6027016,"Adres"
997,2986,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8592785,4.6266911,"Adres"
998,2987,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8876069,4.5793958,"Adres"
999,2988,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8527779,4.5898854,"Adres"
1000,2989,"Ridderkerk","","Ridderkerk","Zuid-Holland","0180",51.8530202,4.6175276,"Adres"
1001,2990,"Barendrecht","","Barendrecht","Zuid-Holland","0180",51.8560474,4.5370848,"Postbus"
1002,2991,"Barendrecht","","Barendrecht","Zuid-Holland","0180",51.8542806,4.5511885,"Adres"
1003,2992,"Barendrecht","","Barendrecht","Zuid-Holland","0180",51.8447535,4.5236887,"Adres"
1004,2993,"Barendrecht","","Barendrecht","Zuid-Holland","0180",51.8482482,4.5015688,"Adres"
1005,2994,"Barendrecht","","Barendrecht","Zuid-Holland","0180",51.8601475,4.5018768,"Adres"
1006,2995,"Heerjansdam","","Zwijndrecht","Zuid-Holland","078",51.8359184,4.5656402,"Adres + Postbus"
1007,3000,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1008,3001,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1009,3002,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1010,3003,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1011,3004,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1012,3005,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1013,3006,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1014,3007,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1015,3008,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1016,3009,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.926789,4.421901,"Postbus"
1017,3011,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9176582,4.4868516,"Adres"
1018,3012,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9194046,4.4757692,"Adres"
1019,3013,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9242887,4.4692509,"Adres"
1020,3014,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.919772,4.4660891,"Adres"
1021,3015,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9117502,4.4680441,"Adres"
1022,3016,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9062395,4.4736472,"Adres"
1023,3021,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9173832,4.4592135,"Adres"
1024,3022,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9205044,4.446733,"Adres"
1025,3023,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9123609,4.4519174,"Adres"
1026,3024,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9028408,4.4585002,"Adres"
1027,3025,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9080879,4.442312,"Adres"
1028,3026,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9127262,4.4422433,"Adres"
1029,3027,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9182359,4.4366362,"Adres"
1030,3028,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9160876,4.4233186,"Adres"
1031,3029,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9093228,4.4271047,"Adres"
1032,3031,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9268133,4.4899558,"Adres"
1033,3032,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9271821,4.4802711,"Adres"
1034,3033,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.92755,4.4705878,"Adres"
1035,3034,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9332125,4.4958649,"Adres"
1036,3035,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9324493,4.4811214,"Adres"
1037,3036,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.937717,4.4819719,"Adres"
1038,3037,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9380852,4.472285,"Adres"
1039,3038,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9356962,4.465404,"Adres"
1040,3039,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9294172,4.4562769,"Adres"
1041,3041,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9286487,4.4415462,"Adres"
1042,3042,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9342811,4.4327096,"Adres"
1043,3043,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9425476,4.4242908,"Adres"
1044,3044,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9308754,4.4175639,"Adres"
1045,3045,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9534913,4.4503965,"Adres"
1046,3046,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9650044,4.426248,"Adres"
1047,3047,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9474058,4.400721,"Adres"
1048,3051,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.945865,4.4767883,"Adres"
1049,3052,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9513791,4.4711778,"Adres"
1050,3053,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9658091,4.4751291,"Adres"
1051,3054,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9547782,4.4863536,"Adres"
1052,3055,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9593073,4.5065996,"Adres"
1053,3056,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9497774,4.5131822,"Adres"
1054,3059,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9829108,4.5821069,"Adres"
1055,3061,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9261967,4.5061,"Adres"
1056,3062,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9294658,4.5245068,"Adres"
1057,3063,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9109104,4.524732,"Adres"
1058,3064,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9106043,4.5498655,"Adres"
1059,3065,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9257119,4.5531555,"Adres"
1060,3066,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9362452,4.5548838,"Adres"
1061,3067,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9470301,4.5501455,"Adres"
1062,3068,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9578166,4.545404,"Adres"
1063,3069,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9635842,4.5333275,"Adres"
1064,3071,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.911653,4.5053635,"Adres"
1065,3072,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.9018612,4.4842992,"Adres"
1066,3073,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8919713,4.5005481,"Adres"
1067,3074,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8941095,4.5138783,"Adres"
1068,3075,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8850831,4.5075435,"Adres"
1069,3076,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8738149,4.5251799,"Adres"
1070,3077,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8993857,4.5488395,"Adres"
1071,3078,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.888858,4.547115,"Adres"
1072,3079,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8783319,4.5453915,"Adres"
1073,3081,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8952188,4.4848488,"Adres"
1074,3082,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.887935,4.467456,"Adres"
1075,3083,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8871996,4.4867975,"Adres"
1076,3084,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8808041,4.4808997,"Adres"
1077,3085,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8737954,4.4911173,"Adres"
1078,3086,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8746537,4.4685611,"Adres"
1079,3087,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8925546,4.4503638,"Adres"
1080,3088,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8717422,4.4405503,"Adres"
1081,3089,"Rotterdam","","Rotterdam","Zuid-Holland","010",51.8907725,4.4273885,"Adres"
1082,3100,"Schiedam","","Schiedam","Zuid-Holland","010",51.9127229,4.4007511,"Postbus"
1083,3101,"Schiedam","","Schiedam","Zuid-Holland","010",51.9127229,4.4007511,"Postbus"
1084,3102,"Schiedam","","Schiedam","Zuid-Holland","010",51.9127229,4.4007511,"Postbus"
1085,3109,"Schiedam","","Schiedam","Zuid-Holland","010",51.9127229,4.4007511,"Postbus"
1086,3111,"Schiedam","","Schiedam","Zuid-Holland","010",51.9170532,4.3975325,"Adres"
1087,3112,"Schiedam","","Schiedam","Zuid-Holland","010",51.9192046,4.4108427,"Adres"
1088,3113,"Schiedam","","Schiedam","Zuid-Holland","010",51.9079827,4.4098706,"Adres"
1089,3114,"Schiedam","","Schiedam","Zuid-Holland","010",51.9035256,4.4051116,"Adres"
1090,3115,"Schiedam","","Schiedam","Zuid-Holland","010",51.9002374,4.3867711,"Adres"
1091,3116,"Schiedam","","Schiedam","Zuid-Holland","010",51.9092732,4.3930597,"Adres"
1092,3117,"Schiedam","","Schiedam","Zuid-Holland","010",51.912895,4.3847207,"Adres"
1093,3118,"Schiedam","","Schiedam","Zuid-Holland","010",51.9165164,4.3763809,"Adres"
1094,3119,"Schiedam","","Schiedam","Zuid-Holland","010",51.9224408,4.3951437,"Adres"
1095,3121,"Schiedam","","Schiedam","Zuid-Holland","010",51.9320802,4.3853199,"Adres"
1096,3122,"Schiedam","","Schiedam","Zuid-Holland","010",51.9313021,4.3706077,"Adres"
1097,3123,"Schiedam","","Schiedam","Zuid-Holland","010",51.9488451,4.3620192,"Adres"
1098,3124,"Schiedam","","Schiedam","Zuid-Holland","010",51.9481271,4.3813674,"Adres"
1099,3125,"Schiedam","","Schiedam","Zuid-Holland","010",51.9313584,4.4046645,"Adres"
1100,3130,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9059,4.34531,"Postbus"
1101,3131,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9126785,4.336911,"Adres"
1102,3132,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9138591,4.3047281,"Adres"
1103,3133,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.8973512,4.3215761,"Adres"
1104,3134,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9066987,4.3554018,"Adres"
1105,3135,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9172329,4.3570546,"Adres"
1106,3136,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9280069,4.3522652,"Adres"
1107,3137,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9390201,4.341028,"Adres"
1108,3138,"Vlaardingen","","Vlaardingen","Zuid-Holland","010",51.9266761,4.3164285,"Adres"
1109,3140,"Maassluis","","Maassluis","Zuid-Holland","010",51.9861935,4.206201,"Postbus"
1110,3141,"Maassluis","","Maassluis","Zuid-Holland","010",51.9202985,4.2733714,"Adres"
1111,3142,"Maassluis","","Maassluis","Zuid-Holland","010",51.9276413,4.2534757,"Adres"
1112,3143,"Maassluis","","Maassluis","Zuid-Holland","010",51.9112541,4.2671296,"Adres"
1113,3144,"Maassluis","","Maassluis","Zuid-Holland","010",51.9267298,4.2420182,"Adres"
1114,3145,"Maassluis","","Maassluis","Zuid-Holland","010",51.9324619,4.2299596,"Adres"
1115,3146,"Maassluis","","Maassluis","Zuid-Holland","010",51.939338,4.222923,"Adres"
1116,3147,"Maassluis","","Maassluis","Zuid-Holland","010",51.9360096,4.2418192,"Adres"
1117,3150,"Hoek van Holland","","Rotterdam","Zuid-Holland","0174",51.9907783,4.1296864,"Postbus"
1118,3151,"Hoek van Holland","","Rotterdam","Zuid-Holland","0174",51.9806322,4.1341847,"Adres + Postbus"
1119,3155,"Maasland","","Midden-Delfland","Zuid-Holland","010",51.9350968,4.2728618,"Adres + Postbus"
1120,3160,"Rhoon","","Albrandswaard","Zuid-Holland","010",51.857971,4.4722296,"Postbus"
1121,3161,"Rhoon","","Albrandswaard","Zuid-Holland","010",51.8476979,4.4464186,"Adres"
1122,3162,"Rhoon","","Albrandswaard","Zuid-Holland","010",51.8544918,4.4766564,"Adres"
1123,3165,"Rhoon","","Albrandswaard","Zuid-Holland","010",51.8685822,4.4189953,"Adres"
1124,3170,"Poortugaal","","Albrandswaard","Zuid-Holland","010",51.9037688,4.4041475,"Postbus"
1125,3171,"Poortugaal","","Albrandswaard","Zuid-Holland","010",51.856028,4.4008191,"Adres"
1126,3172,"Poortugaal","","Albrandswaard","Zuid-Holland","010",51.8466393,4.4041835,"Adres"
1127,3176,"Poortugaal","","Albrandswaard","Zuid-Holland","010",51.8679294,4.4010869,"Adres"
1128,3180,"Rozenburg","","Rozenburg","Zuid-Holland","0181",51.9037447,4.2488285,"Postbus"
1129,3181,"Rozenburg","","Rozenburg","Zuid-Holland","0181",51.904422,4.2471328,"Adres"
1130,3190,"Hoogvliet","Hoogvliet Rotterdam","Rotterdam","Zuid-Holland","010",51.8631527,4.3594075,"Postbus"
1131,3191,"Hoogvliet","Hoogvliet Rotterdam","Rotterdam","Zuid-Holland","010",51.8583623,4.3736933,"Adres"
1132,3192,"Hoogvliet","Hoogvliet Rotterdam","Rotterdam","Zuid-Holland","010",51.8535766,4.3600078,"Adres"
1133,3193,"Hoogvliet","Hoogvliet Rotterdam","Rotterdam","Zuid-Holland","010",51.8700792,4.3431952,"Adres"
1134,3194,"Hoogvliet","Hoogvliet Rotterdam","Rotterdam","Zuid-Holland","010",51.8716399,4.3725491,"Adres"
1135,3195,"Pernis","Rotterdam Pernis","Rotterdam","Zuid-Holland","010",51.8887319,4.3890747,"Adres + Postbus"
1136,3196,"Vondelingenplaat","Vondelingenplaat Rotterdam;Vondelingenplaat Rt","Rotterdam","Zuid-Holland","010",51.8869,4.33,"Adres"
1137,3197,"Botlek","Botlek Rotterdam","Rotterdam","Zuid-Holland","010",51.8749478,4.282547,"Adres"
1138,3198,"Europoort","Europoort Rotterdam","Rotterdam","Zuid-Holland","0181",51.943333,4.1425,"Adres"
1139,3199,"Maasvlakte","Maasvlakte Rotterdam","Rotterdam","Zuid-Holland","0181",51.962398,4.0567997,"Adres"
1140,3200,"Spijkenisse","SPYKENISSE","Spijkenisse","Zuid-Holland","0181",51.847626,4.327577,"Postbus"
1141,3201,"Spijkenisse","SPYKENISSE","Spijkenisse","Zuid-Holland","0181",51.8492633,4.3334801,"Adres"
1142,3202,"Spijkenisse","SPYKENISSE","Spijkenisse","Zuid-Holland","0181",51.8604972,4.3158453,"Adres"
1143,3203,"Spijkenisse","SPYKENISSE","Spijkenisse","Zuid-Holland","0181",51.8398773,4.3368607,"Adres"
1144,3204,"Spijkenisse","SPYKENISSE","Spijkenisse","Zuid-Holland","0181",51.8389754,4.3254174,"Adres"
1145,3205,"Spijkenisse","SPYKENISSE","Spijkenisse","Zuid-Holland","0181",51.8330046,4.343861,"Adres"
